,Company,Product,TypeName,Inches,ScreenResolution,Ram,OpSys,Weight,Price_in_euros,CPU_Brand,CPU_Model,CPU_Speed,Memory_Capacity,Memory_Type,GPU_Brand,GPU_Model
873,16,138,3,-1.171072343912819,3,-0.8455256087995455,5,-1.468855309709737,1285.0,0.21971768720102047,0.30985634636853854,0.3444110309480801,-1.6295501570600353,0.7492562251282361,-0.2828433358215006,-0.31037636159907844
837,0,52,2,-2.354973336350507,0,-0.8455256087995455,1,-1.0177961652783674,355.0,0.21971768720102047,-1.901010557450221,-1.356200015205948,0.713478717415475,1.6776824171349631,-0.2828433358215006,2.433287101139227
231,4,107,3,0.4306760576205221,3,1.5344724011547306,5,0.4105577920876362,859.01,0.21971768720102047,0.5108442467156985,0.6845332401788857,-0.6253949251419594,-1.1075961588852183,-1.8461955919985218,1.4497096333651176
470,10,105,3,-0.6835836999678894,3,-0.05219293881478683,4,-0.7922665930626825,799.0,0.21971768720102047,0.5108442467156985,0.6845332401788857,1.7176339493335506,0.7492562251282361,-1.8461955919985218,1.5014768685111235
31,3,117,3,0.4306760576205221,3,-0.8455256087995455,5,-0.20588970530190218,244.99,0.21971768720102047,0.7118321470628585,-1.6963222244367535,2.052352359972909,1.6776824171349631,-0.2828433358215006,0.7249683413210369
1277,11,88,1,0.4306760576205221,3,-0.05219293881478683,5,0.5609108402314262,1229.0,0.21971768720102047,0.5108442467156985,0.5144721355634829,-1.6295501570600353,-1.1075961588852183,1.2805089203555207,0.41436493044500233
1118,7,218,5,1.6145770500582102,3,-0.05219293881478683,5,1.4630291290941657,2899.0,0.21971768720102047,0.5108442467156985,0.5144721355634829,-0.6253949251419594,-1.1075961588852183,-1.8461955919985218,2.3815198659932215
1024,4,107,1,0.4306760576205221,3,-0.05219293881478683,5,0.936793460590901,949.0,0.21971768720102047,0.30985634636853854,0.3444110309480801,-1.9642685676993938,-0.17916996687849115,1.2805089203555207,-1.293953829373188
499,2,192,1,0.4306760576205221,3,-0.05219293881478683,5,-0.05553665715811216,1350.0,0.21971768720102047,0.5108442467156985,0.8545943447942885,-1.6295501570600353,-1.1075961588852183,1.2805089203555207,-1.293953829373188
235,2,142,3,0.4306760576205221,0,-0.8455256087995455,5,0.5158049257882896,398.99,0.21971768720102047,0.10886844602137855,0.004288821717274535,-0.6253949251419594,-1.1075961588852183,-0.2828433358215006,-0.31037636159907844
438,10,175,3,-1.171072343912819,3,-0.05219293881478683,5,-0.9426196412064726,1010.0,0.21971768720102047,0.5108442467156985,0.6845332401788857,0.04404189613675777,0.7492562251282361,-0.2828433358215006,-0.31037636159907844
174,8,125,4,-1.3799960484606466,5,-0.05219293881478683,5,-1.468855309709737,1349.0,0.21971768720102047,0.30985634636853854,0.3444110309480801,0.04404189613675777,0.7492562251282361,-0.2828433358215006,-0.31037636159907844
364,4,107,3,0.4306760576205221,0,-0.05219293881478683,5,0.5007696209739102,557.37,0.21971768720102047,0.30985634636853854,0.3444110309480801,0.37876030677611633,-1.1075961588852183,-0.2828433358215006,-0.31037636159907844
519,4,194,3,0.4306760576205221,3,-0.05219293881478683,5,0.2301341343150889,836.0,0.21971768720102047,0.30985634636853854,0.3444110309480801,-0.6253949251419594,-1.1075961588852183,-0.2828433358215006,-0.31037636159907844
1113,7,84,3,0.4306760576205221,0,-0.8455256087995455,5,-0.10064257160124916,500.0,0.21971768720102047,-0.4940952550201013,-1.356200015205948,-0.6253949251419594,-1.1075961588852183,-0.2828433358215006,2.485054336285233
1058,7,70,3,-0.6835836999678894,3,-0.8455256087995455,5,-0.7321253738051665,1000.0,0.21971768720102047,0.30985634636853854,-0.16577228289812826,1.0481971280548334,-1.1075961588852183,-0.2828433358215006,-0.8798159482051419
700,7,218,5,1.6145770500582102,3,-0.05219293881478683,5,1.6735233964954717,1907.99,0.21971768720102047,0.5108442467156985,0.8545943447942885,1.0481971280548334,-1.1075961588852183,1.2805089203555207,0.8285028116130484
860,7,85,3,0.4306760576205221,0,-0.8455256087995455,4,-0.25099561974503887,299.0,0.21971768720102047,-1.901010557450221,-1.356200015205948,-1.6295501570600353,0.7492562251282361,-0.2828433358215006,2.433287101139227
342,4,107,4,0.4306760576205221,3,-0.05219293881478683,5,-0.19085440048752317,1049.0,0.21971768720102047,0.30985634636853854,-1.356200015205948,-1.6295501570600353,-1.1075961588852183,1.2805089203555207,0.20729598986097925
833,10,195,4,-0.6835836999678894,3,-0.05219293881478683,5,-1.3485728711947054,1875.0,0.21971768720102047,0.30985634636853854,0.3444110309480801,0.04404189613675777,1.6776824171349631,-0.2828433358215006,-0.31037636159907844
1236,10,105,1,0.4306760576205221,3,-0.05219293881478683,5,0.8616169365190063,1272.0,0.21971768720102047,0.5108442467156985,0.5144721355634829,-1.6295501570600353,-1.1075961588852183,1.2805089203555207,0.36259769529899655
417,10,134,5,0.4306760576205221,3,-0.05219293881478683,5,0.9668640702196589,1925.0,0.21971768720102047,0.5108442467156985,0.8545943447942885,1.7176339493335506,0.7492562251282361,1.2805089203555207,0.8285028116130484
213,10,105,3,0.4306760576205221,0,-0.05219293881478683,5,0.2602047439438469,597.0,0.21971768720102047,0.30985634636853854,0.3444110309480801,0.04404189613675777,0.7492562251282361,-0.2828433358215006,-0.31037636159907844
995,16,138,3,-1.171072343912819,3,-0.8455256087995455,5,-1.2433257374940523,1195.0,0.21971768720102047,0.30985634636853854,-0.16577228289812826,-1.6295501570600353,0.7492562251282361,-0.2828433358215006,-0.8798159482051419
972,4,216,4,-1.171072343912819,12,-0.05219293881478683,5,-1.0929726893502623,1268.0,0.21971768720102047,0.5108442467156985,0.3444110309480801,0.04404189613675777,0.7492562251282361,-0.2828433358215006,-0.8798159482051419
1192,10,105,3,0.4306760576205221,3,-0.05219293881478683,4,0.2602047439438469,709.0,0.21971768720102047,0.5108442467156985,0.6845332401788857,-0.6253949251419594,-1.1075961588852183,1.2805089203555207,0.20729598986097925
1210,7,85,3,0.4306760576205221,0,-0.8455256087995455,5,-0.25099561974503887,485.0,0.21971768720102047,0.30985634636853854,0.3444110309480801,1.0481971280548334,-1.1075961588852183,-0.2828433358215006,-0.31037636159907844
57,7,12,3,0.4306760576205221,3,-0.8455256087995455,5,-0.17581909567314416,439.0,0.21971768720102047,0.10886844602137855,1.1947165540250941,-1.6295501570600353,0.7492562251282361,-0.2828433358215006,-0.8798159482051419
787,14,48,1,-0.6835836999678894,3,1.5344724011547306,5,-0.11567787641562816,2899.0,0.21971768720102047,0.5108442467156985,0.8545943447942885,1.7176339493335506,0.7492562251282361,1.2805089203555207,-0.10330742101505536
378,2,151,1,1.6145770500582102,3,1.5344724011547306,5,1.8389117494536404,2199.0,-4.5512949491639985,-5.116816963004781,1.8749609724867053,0.04404189613675777,-1.1075961588852183,-1.8461955919985218,-0.46567806703709574
1022,7,143,3,-0.6835836999678894,3,-0.05219293881478683,5,-0.5817723256613769,1049.26,0.21971768720102047,0.30985634636853854,0.3444110309480801,0.04404189613675777,0.7492562251282361,1.2805089203555207,0.1037615195689677
884,10,175,3,-1.171072343912819,3,-0.8455256087995455,5,-0.8824784219489565,735.0,0.21971768720102047,0.10886844602137855,0.004288821717274535,-0.960113335781318,0.7492562251282361,-0.2828433358215006,-0.31037636159907844
591,4,52,2,-2.354973336350507,0,-0.8455256087995455,1,-1.1531139086077782,295.0,0.21971768720102047,-1.901010557450221,-1.356200015205948,-1.2948317464206767,1.6776824171349631,-0.2828433358215006,2.433287101139227
200,14,48,1,1.6145770500582102,13,4.707803081093766,5,2.1997590649987364,6099.0,0.21971768720102047,0.5108442467156985,1.0246554494096913,-0.6253949251419594,0.7492562251282361,1.2805089203555207,1.6050113388031348
1291,7,2,3,0.4306760576205221,0,-0.44885927380716617,5,0.24516943912946754,764.0,0.21971768720102047,0.5108442467156985,0.3444110309480801,-0.6253949251419594,-1.1075961588852183,-1.8461955919985218,1.139106222489083
119,7,144,3,-0.6835836999678894,3,-0.05219293881478683,5,-0.5968076304757559,1084.0,0.21971768720102047,0.5108442467156985,-1.186138910590545,1.7176339493335506,0.7492562251282361,-0.2828433358215006,-0.31037636159907844
296,2,81,1,1.6145770500582102,3,-0.05219293881478683,5,1.4630291290941657,1187.0,0.21971768720102047,0.5108442467156985,0.8545943447942885,-0.6253949251419594,-1.1075961588852183,1.2805089203555207,-1.293953829373188
59,11,42,1,1.6145770500582102,3,1.5344724011547306,5,0.6060167546745636,2449.0,0.21971768720102047,0.5108442467156985,0.8545943447942885,0.04404189613675777,-1.1075961588852183,1.2805089203555207,0.46613216559100806
266,10,105,3,0.4306760576205221,3,-0.8455256087995455,4,0.2602047439438469,444.0,0.21971768720102047,0.10886844602137855,1.1947165540250941,0.04404189613675777,0.7492562251282361,-0.2828433358215006,-0.8798159482051419
1268,4,107,3,0.4306760576205221,0,-0.8455256087995455,2,0.2602047439438469,324.0,0.21971768720102047,-0.4940952550201013,-1.356200015205948,1.0481971280548334,-1.1075961588852183,-0.2828433358215006,0.7249683413210369
83,1,123,4,-2.076408396953404,7,-0.05219293881478683,3,-1.664314272296664,1510.0,0.21971768720102047,0.30985634636853854,-1.866383329052156,1.7176339493335506,0.7492562251282361,-0.2828433358215006,-0.3621435967450842
675,7,14,3,0.4306760576205221,3,-0.05219293881478683,5,0.10985169580005687,745.0,0.21971768720102047,0.5108442467156985,0.6845332401788857,-0.6253949251419594,-1.1075961588852183,-1.8461955919985218,-0.8280487130591361
1012,2,151,1,0.4306760576205221,3,1.5344724011547306,5,0.7112638883752163,1799.0,0.21971768720102047,0.5108442467156985,0.8545943447942885,0.04404189613675777,-1.1075961588852183,1.2805089203555207,2.226218160555204
1105,4,107,3,0.4306760576205221,0,-0.8455256087995455,2,0.2602047439438469,393.49,0.21971768720102047,-0.4940952550201013,-1.356200015205948,1.0481971280548334,-1.1075961588852183,-0.2828433358215006,0.7249683413210369
325,7,71,3,-0.6835836999678894,3,-0.05219293881478683,5,-0.8223372026914406,1292.0,0.21971768720102047,0.5108442467156985,0.6845332401788857,0.04404189613675777,0.7492562251282361,-0.2828433358215006,-0.31037636159907844
1001,10,121,1,0.4306760576205221,3,-0.05219293881478683,5,0.7112638883752163,1189.0,0.21971768720102047,0.5108442467156985,0.8545943447942885,-1.6295501570600353,-1.1075961588852183,1.2805089203555207,-0.10330742101505536
1137,7,70,3,-0.6835836999678894,3,-0.05219293881478683,5,-0.8975137267633356,1513.0,0.21971768720102047,0.30985634636853854,-0.16577228289812826,0.04404189613675777,0.7492562251282361,-0.2828433358215006,-0.8798159482051419
740,7,9,3,0.4306760576205221,3,-0.44885927380716617,5,0.10985169580005687,650.0,-4.5512949491639985,-2.101998457797381,1.8749609724867053,-1.6295501570600353,-1.1075961588852183,-1.8461955919985218,-0.8798159482051419
606,4,140,5,0.4306760576205221,3,-0.05219293881478683,5,0.049710476542540856,1763.0,0.21971768720102047,0.5108442467156985,0.8545943447942885,0.04404189613675777,0.7492562251282361,1.2805089203555207,1.6567785739491407
1130,4,216,4,-1.171072343912819,3,-0.05219293881478683,5,-1.1982198230509153,1379.0,0.21971768720102047,0.5108442467156985,0.004288821717274535,0.04404189613675777,0.7492562251282361,-0.2828433358215006,-0.2068418913070669
1146,10,133,0,-0.6835836999678894,3,-0.05219293881478683,5,-0.34120744863131286,2050.38,0.21971768720102047,0.5108442467156985,0.5144721355634829,1.7176339493335506,0.7492562251282361,1.2805089203555207,1.5532441036571292
698,0,52,3,-0.6835836999678894,0,-0.8455256087995455,1,-0.8674431171345776,375.0,0.21971768720102047,-1.901010557450221,-1.356200015205948,0.713478717415475,1.6776824171349631,-0.2828433358215006,-0.9833504184971534
916,10,170,3,0.4306760576205221,3,-0.05219293881478683,5,-0.11567787641562816,1962.99,0.21971768720102047,0.30985634636853854,0.3444110309480801,1.7176339493335506,0.7492562251282361,-0.2828433358215006,-0.31037636159907844
722,4,120,3,0.4306760576205221,3,1.5344724011547306,5,-0.14574848604438617,1426.66,0.21971768720102047,0.30985634636853854,0.5144721355634829,1.7176339493335506,0.7492562251282361,-0.2828433358215006,-0.31037636159907844
736,4,107,3,0.4306760576205221,0,-0.05219293881478683,2,0.4406284017163942,589.52,0.21971768720102047,0.30985634636853854,0.3444110309480801,-0.6253949251419594,-1.1075961588852183,-1.8461955919985218,1.4497096333651176
1271,10,112,3,-0.6835836999678894,3,-0.05219293881478683,5,-0.19085440048752317,1072.0,0.21971768720102047,0.30985634636853854,-0.16577228289812826,0.04404189613675777,0.7492562251282361,-0.2828433358215006,-0.8798159482051419
1129,10,217,0,-3.399591859089643,4,-0.8455256087995455,0,-2.0101262830273807,549.0,0.21971768720102047,1.1138079477571783,-1.6963222244367535,2.052352359972909,1.6776824171349631,-0.2828433358215006,2.433287101139227
254,1,123,4,-1.171072343912819,10,-0.05219293881478683,3,-0.9877255556496093,2040.0,0.21971768720102047,0.30985634636853854,1.364777658640497,1.7176339493335506,0.7492562251282361,-0.2828433358215006,-0.15507465616106114
1167,10,195,0,-0.6835836999678894,9,-0.05219293881478683,5,-1.1380786037933992,2339.0,0.21971768720102047,0.5108442467156985,0.3444110309480801,0.04404189613675777,0.7492562251282361,-0.2828433358215006,-0.8798159482051419
534,10,105,3,0.4306760576205221,0,-0.05219293881478683,4,0.2602047439438469,459.0,0.21971768720102047,0.10886844602137855,1.1947165540250941,0.37876030677611633,-1.1075961588852183,1.2805089203555207,0.0002270492769561721
567,0,159,0,-2.354973336350507,3,-0.8455256087995455,5,-1.1681492134221574,349.0,0.21971768720102047,-1.901010557450221,-0.6759555967443367,0.713478717415475,1.6776824171349631,-0.2828433358215006,-1.086884888789165
1208,10,121,1,0.4306760576205221,3,-0.05219293881478683,5,0.5609108402314262,819.0,0.21971768720102047,0.30985634636853854,0.3444110309480801,-0.6253949251419594,-1.1075961588852183,1.2805089203555207,-1.293953829373188
202,7,132,1,1.6145770500582102,3,1.5344724011547306,5,1.9892647975974305,1379.0,0.21971768720102047,0.5108442467156985,0.8545943447942885,0.04404189613675777,-1.1075961588852183,1.2805089203555207,-1.293953829373188
1037,7,143,3,-0.6835836999678894,3,-0.05219293881478683,5,-0.5817723256613769,1185.43,0.21971768720102047,0.5108442467156985,0.6845332401788857,0.04404189613675777,0.7492562251282361,1.2805089203555207,0.1037615195689677
1040,7,143,3,-0.6835836999678894,0,-0.8455256087995455,5,0.4255930969020156,1189.0,0.21971768720102047,0.30985634636853854,0.3444110309480801,1.0481971280548334,-1.1075961588852183,-0.2828433358215006,-0.31037636159907844
153,4,107,1,0.4306760576205221,3,1.5344724011547306,5,0.8014757172614903,1249.26,0.21971768720102047,0.5108442467156985,0.8545943447942885,1.7176339493335506,0.7492562251282361,1.2805089203555207,-1.293953829373188
563,12,156,3,-1.171072343912819,3,-0.8455256087995455,5,-1.0177961652783674,255.0,0.21971768720102047,0.9128200474100184,-1.6963222244367535,0.713478717415475,1.6776824171349631,-0.2828433358215006,0.7249683413210369
611,4,194,3,0.4306760576205221,0,-0.8455256087995455,2,0.2301341343150889,465.0,0.21971768720102047,0.10886844602137855,1.1947165540250941,-0.6253949251419594,-1.1075961588852183,-1.8461955919985218,1.2426406927810947
323,7,143,3,-0.6835836999678894,3,-0.05219293881478683,5,-0.11567787641562816,980.0,0.21971768720102047,0.30985634636853854,0.3444110309480801,0.04404189613675777,0.7492562251282361,-0.2828433358215006,-0.31037636159907844
1166,7,70,3,0.4306760576205221,3,-0.05219293881478683,5,-0.22092501011628118,1579.0,0.21971768720102047,0.30985634636853854,-0.16577228289812826,0.04404189613675777,0.7492562251282361,-0.2828433358215006,-0.8798159482051419
92,2,77,1,0.4306760576205221,3,-0.05219293881478683,5,0.6360873643033216,699.0,-4.5512949491639985,-2.704962158838861,1.8749609724867053,-0.6253949251419594,-1.1075961588852183,-1.8461955919985218,-0.5174453021831015
462,4,107,0,-2.354973336350507,0,-0.8455256087995455,5,-0.8373725075058196,479.0,0.21971768720102047,-0.4940952550201013,-1.356200015205948,1.0481971280548334,-1.1075961588852183,-0.2828433358215006,2.485054336285233
1089,10,174,4,-1.7282022227070253,3,-0.05219293881478683,5,-1.0929726893502623,1713.49,0.21971768720102047,0.5108442467156985,0.3444110309480801,0.04404189613675777,0.7492562251282361,-0.2828433358215006,-0.8798159482051419
592,11,33,1,1.6145770500582102,3,1.5344724011547306,5,3.718324851251014,2349.0,0.21971768720102047,0.5108442467156985,0.6845332401788857,-1.6295501570600353,-1.1075961588852183,1.2805089203555207,0.6732011061750311
748,4,107,3,0.4306760576205221,3,-0.05219293881478683,5,-0.04050135234373316,1207.0,0.21971768720102047,0.5108442467156985,0.6845332401788857,-1.6295501570600353,-1.1075961588852183,1.2805089203555207,0.20729598986097925
657,10,196,4,-1.7282022227070253,3,-0.05219293881478683,5,-1.0027608604639882,1584.0,0.21971768720102047,0.5108442467156985,0.6845332401788857,0.04404189613675777,0.7492562251282361,-0.2828433358215006,-0.31037636159907844
1057,10,115,3,0.4306760576205221,3,-0.05219293881478683,5,0.4105577920876362,1049.6,0.21971768720102047,0.30985634636853854,-0.16577228289812826,0.04404189613675777,0.7492562251282361,-0.2828433358215006,-0.8798159482051419
245,10,105,3,0.4306760576205221,0,-0.05219293881478683,5,0.2602047439438469,589.0,0.21971768720102047,0.10886844602137855,1.1947165540250941,-1.6295501570600353,0.7492562251282361,-0.2828433358215006,-0.8798159482051419
1101,7,28,5,0.4306760576205221,3,-0.05219293881478683,5,-0.19085440048752317,1495.0,0.21971768720102047,0.5108442467156985,0.3444110309480801,0.04404189613675777,0.7492562251282361,-1.8461955919985218,2.2779853957012097
409,10,65,3,0.4306760576205221,3,-0.05219293881478683,5,0.10985169580005687,1144.5,0.21971768720102047,0.30985634636853854,-1.356200015205948,0.04404189613675777,-1.1075961588852183,-1.8461955919985218,-0.620979772475113
444,6,137,4,-1.8674846924055764,8,1.5344724011547306,1,-1.3936787856378419,2199.0,0.21971768720102047,0.5108442467156985,-1.866383329052156,1.7176339493335506,0.7492562251282361,-0.2828433358215006,-0.3621435967450842
780,15,131,0,0.012828648524867935,3,1.5344724011547306,5,-0.47652519196072385,1799.0,0.21971768720102047,0.5108442467156985,0.6845332401788857,0.04404189613675777,0.7492562251282361,-1.8461955919985218,-0.7245142427671246
211,4,216,4,-1.171072343912819,13,-0.05219293881478683,5,-1.2282904326796733,1949.0,0.21971768720102047,0.5108442467156985,-1.186138910590545,0.04404189613675777,0.7492562251282361,-0.2828433358215006,-0.31037636159907844
418,10,167,4,-0.6835836999678894,9,-0.05219293881478683,5,-0.4915604967751029,1943.0,0.21971768720102047,0.5108442467156985,0.8545943447942885,1.7176339493335506,0.7492562251282361,1.2805089203555207,0.20729598986097925
762,10,163,4,-0.6835836999678894,3,-0.8455256087995455,5,-0.4915604967751029,1096.0,0.21971768720102047,0.30985634636853854,-0.16577228289812826,-0.960113335781318,0.7492562251282361,-0.2828433358215006,-0.8798159482051419
1290,10,105,3,-0.6835836999678894,0,-1.2421919437919249,5,-0.7922665930626825,229.0,0.21971768720102047,-1.901010557450221,-1.356200015205948,2.052352359972909,1.6776824171349631,-0.2828433358215006,0.7249683413210369
943,7,143,3,-0.6835836999678894,0,-0.8455256087995455,5,-0.11567787641562816,1149.0,0.21971768720102047,0.30985634636853854,-0.16577228289812826,1.0481971280548334,-1.1075961588852183,-0.2828433358215006,-0.8798159482051419
578,7,1,3,-0.6835836999678894,0,-0.05219293881478683,5,-0.13071318123000716,389.0,0.21971768720102047,-0.4940952550201013,-1.356200015205948,0.37876030677611633,-1.1075961588852183,-0.2828433358215006,2.485054336285233
95,4,107,1,0.4306760576205221,3,-0.05219293881478683,5,0.936793460590901,1195.0,0.21971768720102047,0.30985634636853854,0.3444110309480801,0.04404189613675777,0.7492562251282361,1.2805089203555207,-0.10330742101505536
1165,4,194,3,0.4306760576205221,3,-0.05219293881478683,5,0.2301341343150889,1009.9,0.21971768720102047,0.5108442467156985,0.6845332401788857,0.04404189613675777,0.7492562251282361,1.2805089203555207,0.20729598986097925
547,4,216,4,-1.171072343912819,12,-0.05219293881478683,5,-1.2433257374940523,1399.0,0.21971768720102047,0.5108442467156985,-1.186138910590545,0.04404189613675777,0.7492562251282361,-0.2828433358215006,-0.31037636159907844
582,12,156,3,-0.6835836999678894,3,-0.8455256087995455,5,-0.9426196412064726,249.0,0.21971768720102047,0.9128200474100184,-1.6963222244367535,0.713478717415475,0.7492562251282361,-0.2828433358215006,0.7249683413210369
1196,11,98,1,0.4306760576205221,3,1.5344724011547306,5,-0.17581909567314416,2153.37,0.21971768720102047,0.5108442467156985,0.5144721355634829,-1.6295501570600353,-1.1075961588852183,1.2805089203555207,0.5696666358830196
180,0,46,3,0.4306760576205221,0,-0.8455256087995455,5,0.10985169580005687,449.0,0.21971768720102047,0.10886844602137855,1.1947165540250941,-1.6295501570600353,0.7492562251282361,-0.2828433358215006,-0.8798159482051419
623,4,194,3,0.4306760576205221,3,-0.8455256087995455,2,0.2301341343150889,569.0,0.21971768720102047,0.30985634636853854,0.3444110309480801,-1.6295501570600353,0.7492562251282361,-1.8461955919985218,1.2426406927810947
176,10,105,3,0.4306760576205221,0,-0.8455256087995455,4,0.2602047439438469,309.0,-4.5512949491639985,-3.9108895609218206,1.0246554494096913,1.0481971280548334,-1.1075961588852183,-1.8461955919985218,0.7249683413210369
424,7,70,4,-0.6835836999678894,3,-0.05219293881478683,5,-0.8975137267633356,1500.0,0.21971768720102047,0.5108442467156985,0.3444110309480801,0.04404189613675777,0.7492562251282361,-0.2828433358215006,-0.8798159482051419
650,10,195,4,-0.6835836999678894,3,1.5344724011547306,5,-1.3335375663803264,2450.0,0.21971768720102047,0.5108442467156985,0.6845332401788857,1.7176339493335506,0.7492562251282361,-0.2828433358215006,-0.31037636159907844
1072,4,107,0,-1.171072343912819,3,0.7411397311699719,5,-0.6419135449188925,1299.0,0.21971768720102047,0.5108442467156985,0.6845332401788857,0.04404189613675777,0.7492562251282361,-0.2828433358215006,-0.31037636159907844
1244,4,216,4,-1.171072343912819,12,-0.05219293881478683,5,-1.1080079941646412,1477.0,0.21971768720102047,0.5108442467156985,0.6845332401788857,0.04404189613675777,0.7492562251282361,-0.2828433358215006,-0.31037636159907844
878,10,174,0,-1.171072343912819,3,-0.05219293881478683,5,-0.9877255556496093,1950.0,0.21971768720102047,0.5108442467156985,0.6845332401788857,0.04404189613675777,0.7492562251282361,-0.2828433358215006,-0.31037636159907844
934,4,194,3,0.4306760576205221,0,-0.8455256087995455,5,0.2301341343150889,684.99,0.21971768720102047,0.30985634636853854,0.3444110309480801,-0.6253949251419594,-1.1075961588852183,-1.8461955919985218,1.2426406927810947
1222,2,76,1,0.4306760576205221,3,-0.05219293881478683,5,0.2602047439438469,1169.0,0.21971768720102047,0.5108442467156985,0.5144721355634829,-0.6253949251419594,-1.1075961588852183,1.2805089203555207,-0.10330742101505536
137,7,5,3,0.4306760576205221,0,-0.05219293881478683,5,0.03467517172816152,598.0,0.21971768720102047,0.5108442467156985,0.6845332401788857,-0.6253949251419594,-1.1075961588852183,-0.2828433358215006,-0.31037636159907844
1115,4,61,4,-1.7282022227070253,0,-0.8455256087995455,5,-0.7922665930626825,1135.15,0.21971768720102047,0.10886844602137855,-0.16577228289812826,1.0481971280548334,-1.1075961588852183,-0.2828433358215006,-0.8798159482051419
